genes	SRR1278968_counts.txt SRR1278969_counts.txt SRR1278970_counts.txt SRR1278971_counts.txt SRR1278972_counts.txt SRR1278973_counts.txt
CPAR2_502610 77 79 91 516 465 351
CPAR2_502620 2 1 1 0 0 0
CPAR2_502630 0 0 0 1 1 0
CPAR2_502640 0 0 0 0 0 0
CPAR2_502650 0 0 0 0 2 2
CPAR2_502660 0 2 3 2 3 3
CPAR2_502670 11 9 13 34 36 22
CPAR2_502680 5 4 6 79 82 73
CPAR2_502690 0 1 0 2 2 0
CPAR2_502700 0 0 0 2 2 0
CPAR2_502710 12 19 6 12 12 21
CPAR2_502720 284 309 316 642 811 558
CPAR2_502730 10 15 14 37 57 56
CPAR2_502740 0 0 0 0 0 0
CPAR2_502750 0 1 2 9 7 9
CPAR2_502760 2 0 1 4 1 4
CPAR2_502770 0 0 1 1 1 0
CPAR2_502780 0 0 0 0 0 0
CPAR2_502790 0 0 0 0 0 1
CPAR2_502800 1 2 2 18 10 18
CPAR2_502810 45 51 45 1 7 8
CPAR2_502820 1 1 0 1 2 2
CPAR2_502830 16 22 26 145 177 114
CPAR2_502840 0 0 0 7 12 0
CPAR2_502850 0 0 0 0 0 0
CPAR2_502860 0 0 0 1 0 0
CPAR2_502870 1 0 1 0 2 1
CPAR2_502880 25 39 24 64 80 49
CPAR2_502890 0 0 0 0 2 0
CPAR2_502900 0 0 1 0 1 0
CPAR2_502910 0 0 0 1 0 0
CPAR2_502920 168 138 189 270 345 301
CPAR2_502930 14 9 11 8 6 13
CPAR2_502940 3 0 4 18 23 14
CPAR2_502950 0 0 0 24 6 9
CPAR2_502960 0 0 0 1 0 1
CPAR2_502970 0 0 0 0 0 0
CPAR2_502980 2 1 1 6 8 10
CPAR2_502990 0 0 0 0 1 0
CPAR2_503000 0 0 0 0 0 0
CPAR2_503010 0 0 0 0 0 0
CPAR2_503020 0 0 0 0 1 0
CPAR2_503030 0 0 0 38 31 9
CPAR2_503040 0 0 0 0 0 4
CPAR2_503050 0 1 1 34 17 4
CPAR2_503060 3 8 4 5 12 9
CPAR2_503070 1 0 0 0 1 3
CPAR2_503080 0 0 0 0 1 4
CPAR2_503090 0 0 0 0 0 1
CPAR2_503100 0 0 0 0 1 0
CPAR2_503110 0 0 0 0 0 0
CPAR2_503120 0 0 0 0 0 0
CPAR2_503130 1 0 0 0 2 2
CPAR2_503140 0 0 0 1 3 0
CPAR2_503150 3 2 5 1 2 1
CPAR2_503160 0 0 0 2 0 0
CPAR2_503170 0 0 0 0 0 0
CPAR2_503180 0 1 0 4 1 0
CPAR2_503190 1 0 0 0 1 2
CPAR2_503200 9 8 12 24 40 20
CPAR2_503210 0 0 0 3 0 1
CPAR2_503220 8 2 6 39 57 42
CPAR2_503230 0 0 0 0 0 0
CPAR2_503240 2 3 2 4 11 3
CPAR2_503250 0 0 0 0 0 0
CPAR2_503260 0 0 0 0 1 0
CPAR2_503270 0 0 0 0 0 0
CPAR2_503280 8 3 9 22 47 65
CPAR2_503290 0 1 0 1 1 0
CPAR2_503300 1 1 0 13 5 3
CPAR2_503310 4 0 0 1 0 4
CPAR2_503320 0 0 0 0 0 0
CPAR2_503330 0 0 0 3 8 2
CPAR2_503340 0 1 2 90 109 89
CPAR2_503350 0 0 0 1 1 1
CPAR2_503360 0 1 0 0 0 0
CPAR2_503370 0 0 1 4 7 8
CPAR2_503380 2 0 0 1 1 0
CPAR2_503390 0 0 0 0 0 0
CPAR2_503400 10 12 15 19 14 10
CPAR2_503410 4 4 2 7 8 5
CPAR2_503420 0 0 0 0 1 0
CPAR2_503430 0 0 0 4 4 2
CPAR2_503440 0 0 0 0 0 0
CPAR2_503450 1 1 0 0 1 0
CPAR2_503460 0 0 0 0 0 0
CPAR2_503470 8 3 2 10 11 1
CPAR2_503480 0 0 0 0 0 0
CPAR2_503490 9 17 6 39 52 28
CPAR2_503495 0 0 0 0 0 0
CPAR2_503500 0 0 0 1 1 1
CPAR2_503510 2 8 8 22 37 27
CPAR2_503520 0 0 0 28 19 9
CPAR2_503530 1 0 0 295 219 129
CPAR2_503540 0 1 1 1 1 1
CPAR2_503550 0 0 0 0 5 0
CPAR2_503560 0 0 0 0 0 0
CPAR2_503570 26 34 31 30 32 14
CPAR2_503580 0 0 0 4 2 1
CPAR2_503590 3 4 5 5 8 4
CPAR2_503600 0 0 0 0 1 2
CPAR2_503610 0 0 0 1 1 2
CPAR2_503620 10 12 7 4 6 6
CPAR2_503630 46 102 86 28 53 42
CPAR2_503640 0 0 0 0 0 0
CPAR2_503650 0 0 0 11 10 14
CPAR2_503660 41 45 23 5 1 7
CPAR2_503670 19 18 16 29 16 13
CPAR2_503680 0 0 0 2 3 2
CPAR2_503690 1 1 1 2 3 1
CPAR2_503700 0 0 0 2 4 1
CPAR2_503710 274 338 264 113 283 178
CPAR2_503720 4 1 1 0 1 0
CPAR2_503730 0 1 0 0 1 1
CPAR2_503740 1 1 0 3 1 4
CPAR2_503750 1 1 4 1 8 3
CPAR2_503760 0 0 0 0 0 1
CPAR2_503770 0 0 0 0 1 0
CPAR2_503780 1 2 1 23 29 21
CPAR2_503790 3 4 1 1 1 2
CPAR2_503800 0 0 0 0 0 0
CPAR2_503810 1 0 0 4 6 2
CPAR2_503820 0 0 0 1 0 0
CPAR2_503830 12 8 14 95 125 63
CPAR2_503840 1 4 1 0 1 1
CPAR2_503850 0 0 0 0 0 0
CPAR2_503860 0 0 0 17 8 3
CPAR2_503870 1 0 0 7 5 9
CPAR2_503880 0 3 0 3 0 1
CPAR2_503890 0 0 0 1 0 0
CPAR2_503900 1 1 1 5 7 8
CPAR2_503910 0 0 0 0 0 0
CPAR2_503920 0 0 3 4 2 0
CPAR2_503930 0 0 0 1 0 0
CPAR2_503940 4 3 5 3 2 1
CPAR2_503950 76 109 86 105 127 57
CPAR2_503960 0 0 0 3 0 0
CPAR2_503970 0 0 0 0 0 0
CPAR2_503980 0 0 3 3 1 0
CPAR2_503990 4 0 1 1 3 0
CPAR2_504000 0 0 0 0 1 0
CPAR2_504010 55 47 51 1130 1155 542
CPAR2_504020 0 0 0 0 0 0
CPAR2_504030 0 0 0 6 15 8
CPAR2_504040 0 0 1 0 0 0
CPAR2_504050 1 1 6 1 1 1
CPAR2_504060 0 0 0 0 2 0
CPAR2_504070 0 0 0 1 0 0
CPAR2_504080 5 0 0 6 11 5
CPAR2_504090 0 0 0 0 0 0
CPAR2_504100 2 4 4 191 103 43
CPAR2_504110 0 0 0 0 2 0
CPAR2_504120 6 2 2 5 3 4
CPAR2_504130 5 6 5 21 23 20
CPAR2_504140 1 1 0 1 4 1
CPAR2_504150 58 58 86 89 111 104
CPAR2_504160 5 7 1 8 6 5
CPAR2_504170 0 0 0 0 0 0
CPAR2_504180 0 1 0 0 0 1
CPAR2_504190 2 0 1 1 1 2
CPAR2_504200 0 0 0 1 1 0
CPAR2_504210 1 1 1 3 4 2
CPAR2_504220 2 5 3 19 16 10
CPAR2_600010 0 0 0 0 0 0
CPAR2_600020 0 0 0 0 0 0
CPAR2_600030 16 13 8 25 24 5
CPAR2_600040 0 0 0 2 1 2
CPAR2_600050 1 0 1 2 3 1
CPAR2_600060 0 1 0 0 1 0
CPAR2_600070 21 25 23 80 93 64
CPAR2_600080 0 2 0 0 1 0
CPAR2_600090 0 0 0 6 9 1
CPAR2_600100 0 1 0 4 7 16
CPAR2_600110 0 0 0 0 2 1
CPAR2_600120 2 2 1 11 11 8
CPAR2_600130 0 0 0 0 1 0
CPAR2_600140 6 5 6 68 55 29
CPAR2_600150 63 75 74 64 59 47
CPAR2_600160 1 3 1 18 32 23
CPAR2_600170 0 0 0 8 11 12
CPAR2_600180 1 0 0 4 4 1
CPAR2_600190 0 0 0 0 0 0
CPAR2_600200 9 3 12 5 24 15
CPAR2_600210 0 0 0 0 0 0
CPAR2_600220 1 0 1 8 12 7
CPAR2_600230 1 4 8 21 33 15
CPAR2_600240 0 0 0 1 3 2
CPAR2_600250 3 2 1 18 20 14
CPAR2_600260 0 0 0 3 1 0
CPAR2_600270 0 0 0 1 1 0
CPAR2_600280 2 0 0 1 3 0
CPAR2_600290 0 0 0 1 0 0
CPAR2_600300 0 4 0 3 7 5
CPAR2_600310 0 0 0 0 0 0
CPAR2_600320 0 1 0 0 1 1
CPAR2_600330 0 0 0 2 0 0
CPAR2_600340 1 1 0 5 1 1
CPAR2_600350 0 0 0 0 0 0
CPAR2_600360 2 2 0 6 7 8
CPAR2_600370 0 0 0 0 0 0
CPAR2_600380 0 0 0 0 1 0
CPAR2_600390 62 56 49 96 121 59
CPAR2_600400 1 0 1 30 35 14
CPAR2_600410 0 0 0 0 1 0
CPAR2_600420 0 0 0 0 0 0
CPAR2_600430 0 0 0 0 0 0
CPAR2_600440 0 0 0 0 0 0
CPAR2_600450 0 0 0 0 0 0
CPAR2_600460 1 0 1 14 24 15
CPAR2_600470 0 0 1 0 1 0
CPAR2_600480 0 0 2 0 1 0
CPAR2_600490 0 6 0 10 16 9
CPAR2_600500 1 0 1 7 1 0
CPAR2_600510 0 0 1 4 0 3
CPAR2_600520 1 0 0 3 0 1
CPAR2_600530 1 0 0 0 0 0
CPAR2_600540 0 0 0 0 1 4
CPAR2_600560 0 0 0 1 0 0
CPAR2_600570 1 2 0 2 3 1
CPAR2_600580 5 4 6 11 16 5
CPAR2_600590 0 0 0 0 0 0
CPAR2_600600 0 0 1 0 0 3
CPAR2_600610 0 0 0 1 3 2
CPAR2_600620 1 3 3 1 5 1
CPAR2_600630 0 0 0 1 0 1
CPAR2_600640 0 0 0 1 0 2
CPAR2_600650 5 5 3 46 53 58
CPAR2_600660 0 0 1 5 2 0
CPAR2_600670 5 8 6 21 22 15
CPAR2_600680 0 0 0 1 1 1
CPAR2_600690 0 0 0 0 0 0
CPAR2_600710 1 0 0 0 0 0
CPAR2_600730 0 0 0 3 9 3
CPAR2_600740 0 1 0 1 1 3
CPAR2_600750 1 2 6 9 5 3
CPAR2_600760 0 0 0 3 0 1
CPAR2_600770 0 0 0 0 3 0
CPAR2_600780 0 1 0 2 1 2
CPAR2_600790 0 0 0 0 0 0
CPAR2_600800 0 0 0 1 2 2
CPAR2_600810 9 12 11 59 62 36
CPAR2_600820 12 16 11 27 44 20
CPAR2_600830 0 0 0 0 0 0
CPAR2_600840 0 0 0 0 0 0
CPAR2_600850 0 1 1 1 1 2
CPAR2_600860 1 0 0 1 1 1
CPAR2_600870 0 0 0 1 3 2
CPAR2_600880 0 1 0 19 22 7
CPAR2_600890 1 4 3 0 0 0
CPAR2_600900 1 0 0 0 0 1
CPAR2_600910 0 0 0 0 0 0
CPAR2_600920 0 0 0 3 1 1
CPAR2_600930 4 2 4 4 4 5
CPAR2_600940 0 0 2 14 7 5
CPAR2_600950 0 0 0 15 9 2
CPAR2_600960 0 0 0 0 2 1
CPAR2_600970 25 24 21 78 109 97
CPAR2_600980 1 3 2 5 9 7
CPAR2_600990 0 0 0 0 0 0
CPAR2_601000 4 3 1 19 26 12
CPAR2_601010 0 0 0 4 2 6
CPAR2_601040 0 0 1 0 1 0
CPAR2_601050 1 0 0 4 2 0
CPAR2_601080 0 0 1 4 2 0
CPAR2_601090 1 4 4 7 13 5
CPAR2_601100 0 0 0 0 0 0
CPAR2_601110 0 0 0 0 0 0
CPAR2_601120 24 10 14 31 72 57
CPAR2_601130 0 0 0 0 0 0
CPAR2_601140 0 0 5 0 4 3
CPAR2_601150 53 42 37 262 245 207
CPAR2_601160 27 16 55 25 19 31
CPAR2_601170 1 1 0 11 14 9
CPAR2_601180 6 5 11 7 6 4
CPAR2_601190 1 0 1 0 2 0
CPAR2_601200 0 0 0 1 0 0
CPAR2_601210 1 0 0 2 0 0
CPAR2_601220 14 18 12 29 35 18
CPAR2_601230 3 2 5 0 1 1
CPAR2_601240 0 0 1 2 3 1
CPAR2_601250 1 2 2 2 3 1
CPAR2_601260 0 0 0 1 1 0
CPAR2_601270 0 1 0 1 1 2
CPAR2_601280 0 0 0 0 0 0
CPAR2_601290 0 0 0 0 0 0
CPAR2_601300 4 0 1 1 0 0
CPAR2_601310 0 1 0 0 1 0
CPAR2_601320 3 5 1 1 2 2
CPAR2_601330 0 0 0 0 0 1
CPAR2_601340 0 3 0 0 0 0
CPAR2_601350 0 0 0 0 0 0
CPAR2_601360 0 0 0 2 0 0
CPAR2_601370 1 0 1 1 10 2
CPAR2_601380 0 0 0 1 1 1
CPAR2_601390 0 0 0 0 0 0
CPAR2_601400 12 10 7 108 59 36
CPAR2_601410 15 26 17 144 166 82
CPAR2_601420 2 0 1 1 6 4
CPAR2_601430 0 0 0 1 0 1
CPAR2_601440 0 0 0 0 3 0
CPAR2_601450 0 0 0 1 0 0
CPAR2_601460 0 0 0 2 3 3
CPAR2_601470 0 0 0 0 2 0
CPAR2_601480 3 8 6 36 36 33
CPAR2_601490 0 0 0 0 0 1
CPAR2_601500 1 1 0 1 2 0
CPAR2_601510 0 1 0 3 19 8
CPAR2_601520 1 0 0 24 12 7
CPAR2_601530 1 2 1 1 1 4
CPAR2_601540 3 5 1 86 100 78
CPAR2_601550 1 0 1 0 2 1
CPAR2_601560 3 6 1 11 21 10
CPAR2_601570 0 0 0 3 1 1
CPAR2_601580 2 1 0 4 0 1
CPAR2_601590 0 0 0 2 0 0
CPAR2_601600 0 0 0 1 0 1
CPAR2_601610 0 0 0 35 38 19
CPAR2_601620 1 2 1 5 3 3
CPAR2_601630 3 6 7 11 14 3
CPAR2_601640 36 35 35 83 122 74
CPAR2_601650 1 1 2 0 0 0
CPAR2_601660 0 1 0 5 5 1
CPAR2_601670 12 5 6 19 30 27
CPAR2_601680 5 11 12 5 5 15
CPAR2_601690 0 0 0 0 0 0
CPAR2_601700 3 4 5 1 0 4
CPAR2_601710 0 0 0 0 1 2
CPAR2_601720 22 29 38 157 205 121
CPAR2_601730 2 3 2 5 10 5
CPAR2_601740 0 0 0 0 0 0
CPAR2_601750 1 1 2 1 0 1
CPAR2_601760 1 0 1 21 28 18
CPAR2_601770 1 1 0 5 6 5
CPAR2_601780 0 1 0 12 1 5
CPAR2_601790 0 0 0 0 1 0
CPAR2_601800 0 0 2 0 1 2
CPAR2_601810 12 13 12 26 33 22
CPAR2_601820 23 18 27 2 10 2
CPAR2_601830 0 0 0 0 0 0
CPAR2_601840 0 0 1 0 0 0
CPAR2_601850 0 0 0 0 0 0
CPAR2_601860 0 0 0 0 0 0
CPAR2_601870 0 0 0 3 3 4
CPAR2_601880 257 210 245 117 150 157
CPAR2_601890 0 0 0 0 0 1
CPAR2_601900 0 0 0 1 2 0
CPAR2_601910 9 12 12 1 1 2
CPAR2_601920 2 0 1 2 3 2
CPAR2_601925 0 0 0 0 0 0
CPAR2_601930 0 0 0 0 0 0
CPAR2_601940 0 0 0 0 0 0
CPAR2_601950 0 0 1 0 1 0
CPAR2_601960 2 0 1 5 9 6
CPAR2_601970 96 95 107 317 307 277
CPAR2_601980 0 0 0 1 0 0
CPAR2_601990 3 2 2 9 22 2
CPAR2_602000 0 0 0 1 0 0
CPAR2_602010 4 4 3 1 3 0
CPAR2_602020 0 0 0 0 3 1
CPAR2_602030 0 0 0 3 13 2
CPAR2_602040 0 0 0 31 32 15
CPAR2_602050 0 0 0 3 0 1
CPAR2_602060 0 0 0 3 1 3
CPAR2_602070 0 1 0 0 1 0
CPAR2_602080 0 0 0 2 5 1
CPAR2_602090 0 0 0 0 0 0
CPAR2_602100 0 0 1 0 0 3
CPAR2_602110 0 0 1 0 1 0
CPAR2_602120 3 5 0 1 6 2
CPAR2_602130 0 0 0 0 0 0
CPAR2_602135 2 1 1 1 0 0
CPAR2_602140 0 0 1 0 0 0
CPAR2_602150 9 8 8 4 7 5
CPAR2_602160 0 0 1 0 0 1
CPAR2_602170 6 1 1 1 0 1
CPAR2_602180 0 0 0 8 8 12
CPAR2_602190 71 68 69 47 50 41
CPAR2_602200 135 117 117 419 557 370
CPAR2_602210 82 86 99 91 124 78
CPAR2_602220 4 2 2 7 4 2
CPAR2_602230 0 0 0 0 0 0
CPAR2_602240 0 0 0 1 0 0
CPAR2_602250 1 0 2 3 0 2
CPAR2_602260 2 0 0 1 0 2
CPAR2_602270 3 4 2 1 4 3
CPAR2_602280 1 2 1 17 11 3
CPAR2_602290 3 6 2 3 7 6
CPAR2_602300 1 1 1 2 7 1
CPAR2_602310 0 1 0 1 2 1
CPAR2_602320 2 1 1 5 6 4
CPAR2_602330 0 0 0 0 1 0
CPAR2_602340 9 0 7 49 58 22
CPAR2_602350 0 0 0 0 0 0
CPAR2_602360 0 0 0 0 0 0
CPAR2_602370 0 0 0 0 0 0
CPAR2_602380 0 0 0 1 3 0
CPAR2_602390 0 0 0 0 0 0
CPAR2_602400 0 0 0 3 2 1
CPAR2_602410 0 1 4 0 4 1
CPAR2_602420 0 1 0 0 1 1
CPAR2_602430 1 1 0 138 153 56
CPAR2_602440 5 3 2 13 25 16
CPAR2_602450 0 1 0 28 38 26
CPAR2_602460 0 0 0 5 1 1
CPAR2_602480 0 0 0 0 0 0
CPAR2_602490 1 0 0 0 0 0
CPAR2_602500 0 0 0 2 2 0
CPAR2_602510 1 0 0 0 1 0
CPAR2_602520 0 1 0 2 0 1
CPAR2_602530 0 0 0 2 1 0
CPAR2_602540 0 1 0 2 0 1
CPAR2_602550 0 0 0 0 1 0
CPAR2_602560 0 1 0 0 1 0
CPAR2_602570 0 1 2 3 7 3
CPAR2_602580 1 0 0 0 0 0
CPAR2_602590 5 6 4 4 4 1
CPAR2_602600 0 0 0 21 20 14
CPAR2_602610 45 52 50 45 68 35
CPAR2_602620 0 0 0 0 0 0
CPAR2_602630 1 1 0 0 1 1
CPAR2_602640 2 4 1 9 6 7
CPAR2_602650 0 0 0 0 0 0
CPAR2_602660 0 0 0 0 0 0
CPAR2_602670 0 1 0 3 9 1
CPAR2_602680 0 1 0 1 4 1
CPAR2_602690 2 1 1 80 79 46
CPAR2_602700 0 2 1 0 0 0
CPAR2_602710 6 11 9 6 5 8
CPAR2_602720 0 0 0 0 0 1
CPAR2_602730 0 1 0 1 0 0
CPAR2_602740 0 1 0 43 37 9
CPAR2_602750 0 1 0 0 0 0
CPAR2_602760 0 0 1 4 6 1
CPAR2_602770 0 1 1 5 4 2
CPAR2_602780 0 0 1 0 0 0
CPAR2_602790 0 0 0 1 0 0
CPAR2_602800 2 3 4 3 2 1
CPAR2_602810 1 0 0 5 1 0
CPAR2_602820 1 4 2 8 7 5
CPAR2_602830 0 0 0 0 0 0
CPAR2_602840 36 32 36 114 97 63
CPAR2_602850 0 0 0 0 0 0
CPAR2_602860 0 0 0 0 0 0
CPAR2_602870 0 0 0 0 1 1
CPAR2_602880 0 0 0 0 0 0
CPAR2_602890 0 3 1 6 5 1
CPAR2_602900 0 0 0 1 0 2
CPAR2_602910 0 0 0 1 1 0
CPAR2_602920 0 0 2 1 1 2
CPAR2_602930 0 0 0 1 0 0
CPAR2_602940 10 6 5 4 7 4
CPAR2_602950 0 2 0 8 5 9
CPAR2_602960 1 2 2 2 4 7
CPAR2_602970 8 8 11 21 57 30
CPAR2_602980 0 0 0 0 0 0
CPAR2_602990 0 2 0 0 1 0
CPAR2_603000 0 0 0 1 4 3
CPAR2_603010 2 6 1 189 138 103
CPAR2_603020 0 0 0 0 0 0
CPAR2_603030 1 1 0 1 1 0
CPAR2_603040 0 1 0 6 2 5
CPAR2_603050 0 0 0 1 6 3
CPAR2_603060 3 5 8 359 712 648
CPAR2_603070 0 2 1 0 0 0
CPAR2_603080 313 301 285 71 94 75
CPAR2_603090 0 0 0 8 5 0
CPAR2_603100 0 1 0 2 0 1
CPAR2_603110 1 1 1 1 0 3
CPAR2_603120 0 0 2 2 1 1
CPAR2_603130 0 1 0 4 6 5
CPAR2_603140 0 0 0 0 1 0
CPAR2_603150 0 0 0 0 0 0
CPAR2_603160 1 3 10 85 85 73
CPAR2_603170 10 9 11 5 20 6
CPAR2_603180 50 47 83 13 22 4
CPAR2_603190 1 1 0 0 0 1
CPAR2_603200 0 0 0 1 1 1
CPAR2_603210 0 1 2 21 23 15
CPAR2_603220 3 5 1 2 1 2
CPAR2_603230 18 21 19 171 264 186
CPAR2_603240 0 0 0 1 0 0
CPAR2_603250 54 65 60 45 65 32
CPAR2_603260 1 0 2 23 19 26
CPAR2_603270 3 5 19 25 26 22
CPAR2_603280 0 0 0 0 0 0
CPAR2_603290 15 6 4 10 9 9
CPAR2_603300 295 285 319 632 604 421
CPAR2_603310 0 0 0 0 1 0
CPAR2_603320 3 4 3 35 36 12
CPAR2_603330 1 3 4 5 1 1
CPAR2_603340 1 4 3 0 1 4
CPAR2_603350 0 1 0 0 3 2
CPAR2_603360 0 3 5 4 11 8
CPAR2_603370 22 39 52 12 3 2
CPAR2_603375 1 0 0 0 0 0
CPAR2_603380 0 2 2 0 2 3
CPAR2_603390 1 0 0 1 0 0
CPAR2_603400 0 0 0 0 0 0
CPAR2_603410 1 0 0 0 0 0
CPAR2_603420 1 0 1 0 0 4
CPAR2_603430 0 0 1 34 20 15
CPAR2_603440 0 0 0 0 0 3
CPAR2_603450 0 1 1 4 2 0
CPAR2_603460 0 0 0 7 7 8
CPAR2_603470 0 1 0 1 6 2
CPAR2_603480 2 0 4 9 20 13
CPAR2_603490 4 1 1 1 0 0
CPAR2_603500 3 4 1 7 19 4
CPAR2_603510 0 1 3 8 20 10
CPAR2_603520 0 1 0 3 3 1
CPAR2_603530 51 58 38 8 21 14
CPAR2_603540 0 0 0 0 0 1
CPAR2_603550 0 0 0 0 0 0
CPAR2_603560 0 0 1 0 0 1
CPAR2_603570 2 2 6 2 0 0
CPAR2_603580 5 0 1 0 1 0
CPAR2_603590 0 0 1 0 0 0
CPAR2_603600 1 1 0 2 1 0
CPAR2_603610 2 4 2 4 0 3
CPAR2_603620 5 3 5 60 33 18
CPAR2_603630 0 0 0 0 1 0
CPAR2_603640 0 1 0 0 0 0
CPAR2_603650 41 38 43 12 3 6
CPAR2_603660 1 1 1 9 11 2
CPAR2_603670 1 2 1 2 8 5
CPAR2_603680 0 0 0 7 6 1
CPAR2_603690 4 2 5 10 9 11
CPAR2_603700 9 6 12 42 51 40
CPAR2_603710 0 0 1 0 4 0
CPAR2_603720 0 0 0 0 1 0
CPAR2_603730 0 1 0 0 0 1
CPAR2_603740 1 4 0 9 9 7
CPAR2_603750 3 6 6 4 3 5
CPAR2_603760 0 0 0 0 0 0
CPAR2_603770 5 5 2 14 21 17
CPAR2_603780 1 2 0 7 6 8
CPAR2_603790 0 0 0 0 1 0
CPAR2_603800 4 3 4 2 4 8
CPAR2_700010 1 0 0 3 2 0
CPAR2_700020 0 0 0 0 0 0
CPAR2_700030 4 6 5 32 36 15
CPAR2_700040 0 0 0 0 4 0
CPAR2_700050 0 0 0 0 0 0
CPAR2_700060 0 0 0 0 0 0
CPAR2_700070 0 0 0 0 3 0
CPAR2_700080 0 0 1 6 8 2
CPAR2_700090 1 0 0 4 0 0
CPAR2_700100 0 0 0 5 2 6
CPAR2_700110 0 2 0 6 7 4
CPAR2_700120 0 0 0 0 0 0
CPAR2_700130 0 0 0 1 0 0
CPAR2_700140 2 1 1 36 26 11
CPAR2_700150 0 1 1 1 0 2
CPAR2_700160 0 0 1 1 4 0
CPAR2_700170 0 2 0 1 0 0
CPAR2_700180 0 1 0 1 1 1
CPAR2_700190 0 0 0 0 6 0
CPAR2_700200 0 0 1 0 2 0
CPAR2_700210 0 0 1 0 0 0
CPAR2_700220 0 0 2 1 2 3
CPAR2_700230 1 0 0 23 8 4
CPAR2_700240 0 0 1 2 4 0
CPAR2_700250 0 1 0 1 1 0
CPAR2_700260 2 3 1 3 7 3
CPAR2_700270 0 0 0 0 1 1
CPAR2_700280 2 0 1 17 15 20
CPAR2_700290 0 0 0 5 2 0
CPAR2_700300 0 0 0 0 0 1
CPAR2_700310 0 0 0 0 1 0
CPAR2_700320 0 0 2 11 15 6
CPAR2_700330 71 104 102 224 234 186
CPAR2_700340 1 4 3 6 4 0
CPAR2_700350 1 2 4 10 14 18
CPAR2_700360 0 0 0 0 1 0
CPAR2_700370 1 0 2 23 30 13
CPAR2_700380 0 0 1 2 2 2
CPAR2_700390 2 3 0 7 11 10
CPAR2_700400 0 0 0 0 0 0
CPAR2_700410 10 7 6 7 8 4
CPAR2_700420 0 0 0 2 7 1
CPAR2_700430 2 1 0 0 1 1
CPAR2_700440 1 1 0 7 8 3
CPAR2_700450 1 2 1 8 7 6
CPAR2_700460 1 0 2 7 5 1
CPAR2_700470 0 0 0 0 0 0
CPAR2_700480 1 0 0 0 1 0
CPAR2_700490 27 32 31 23 25 12
CPAR2_700500 1 1 2 3 2 1
CPAR2_700510 0 0 1 0 0 0
CPAR2_700520 11 8 4 13 28 11
CPAR2_700530 0 0 0 0 1 0
CPAR2_700540 0 1 0 6 8 2
CPAR2_700550 0 0 0 1 1 2
CPAR2_700560 0 0 0 0 0 0
CPAR2_700570 0 0 0 0 0 0
CPAR2_700580 0 1 1 9 8 9
CPAR2_700590 0 0 0 1 0 0
CPAR2_700600 0 0 0 7 1 0
CPAR2_700610 3 2 0 3 1 1
CPAR2_700620 1 0 0 3 5 6
CPAR2_700630 0 3 3 7 8 1
CPAR2_700640 53 53 42 20 34 30
CPAR2_700650 17 18 19 2 4 2
CPAR2_700660 0 0 1 0 0 1
CPAR2_700670 7 2 0 0 1 0
CPAR2_700680 2 0 0 0 1 0
CPAR2_700690 0 0 0 0 1 0
CPAR2_700700 2 2 3 1 2 3
CPAR2_700710 0 0 1 3 0 7
CPAR2_700720 0 1 0 0 1 0
CPAR2_700730 0 0 0 0 0 0
CPAR2_700740 0 0 0 1 0 0
CPAR2_700750 0 1 0 1 1 2
CPAR2_700760 2 1 1 2 2 1
CPAR2_700770 101 119 118 140 139 118
CPAR2_700780 0 0 0 0 0 0
CPAR2_700790 0 0 1 0 2 3
CPAR2_700800 3 3 5 27 28 15
CPAR2_700810 0 1 0 14 12 18
CPAR2_700820 20 26 38 33 74 60
CPAR2_700830 1 1 1 3 3 3
CPAR2_700840 0 0 0 2 4 0
CPAR2_700850 1 2 0 2 0 1
CPAR2_700860 0 0 0 1 1 2
CPAR2_700870 0 0 0 1 8 9
CPAR2_700880 234 252 200 34 110 159
CPAR2_700890 0 0 0 45 26 15
CPAR2_700900 2 1 0 5 3 3
CPAR2_700910 0 0 0 0 0 0
CPAR2_700920 1 2 1 0 2 2
CPAR2_700930 1 0 4 1 1 6
CPAR2_700940 0 1 0 0 0 2
CPAR2_700950 1 0 0 0 1 4
CPAR2_700960 0 0 1 0 3 0
CPAR2_700970 1 0 0 2 6 2
CPAR2_700980 0 2 5 11 13 9
CPAR2_700990 298 272 314 123 170 128
CPAR2_701000 1 1 0 1 2 0
CPAR2_701010 0 1 0 1 0 0
CPAR2_701020 0 4 0 6 1 3
CPAR2_701030 1 0 1 1 4 2
CPAR2_701040 4 6 2 290 299 167
CPAR2_701050 0 0 1 0 1 0
CPAR2_701060 0 1 0 3 4 1
CPAR2_701070 1 0 0 1 0 3
CPAR2_701080 1 0 1 5 4 7
CPAR2_701090 0 0 0 0 0 0
CPAR2_701100 1 2 1 21 11 6
CPAR2_701110 4 5 2 2 5 6
CPAR2_701120 0 0 1 0 1 0
CPAR2_701130 0 0 0 18 25 14
CPAR2_701140 3 1 2 4 18 5
CPAR2_701150 0 0 0 0 0 2
CPAR2_701160 0 0 0 1 5 0
CPAR2_701170 1 4 3 5 3 6
CPAR2_701180 0 0 0 0 0 0
CPAR2_701190 0 0 1 0 0 0
CPAR2_701200 1 4 1 1 3 1
CPAR2_701210 41 30 30 29 44 38
CPAR2_701220 1 0 1 4 2 6
CPAR2_701230 0 0 0 0 4 0
CPAR2_701240 0 0 0 0 1 0
